account_id,balance,reward
account_rdx16ympypu5flyryrp360xpkj7svh75yqt9twg3hmkkxdpk79r97t6ln9,2000000,1400.4883255521627
account_rdx16y0tuf9vyc8vj2lyt9s596u4vjn0e0g4nv0y44vhkacv7w0qthuh3z,1000000,700.2441627760813
account_rdx16y0rueqqkyvkhc0cyr2x7cdktdkpy4dzhmzxja5xtwnw76fu3pfjpa,1000000,700.2441627760813
account_rdx16x0s44zry5hn9hacquzxjwjfy5dvevklrmdu48hcjvylun3g3mm58q,500000,350.12208138804067
account_rdx169h7r09xppst65k9f705r7npr4285f99x4assqt5vpyc4v95p30mcm,500000,350.12208138804067
account_rdx1693n3ypcpmjj0s4mm0ukh4ymj3t5rtede00zltnfdc9fy9cpha5pxk,220000,154.0537158107379
account_rdx168g9kkamqznzyu9ztrya2n08fz58ctzl0xck6w06n788qj4yh5u5em,200000,140.04883255521628
account_rdx169vwxkklyurz0wxulgpx4v0zxv3ezzajlv2ynslcccs2vamwatewpy,106000,74.22588125426464
account_rdx168ah2uknjwughe3kj8ecajwumuk3faffy8tuh5amjr927qz7003q89,100000,70.02441627760814
account_rdx16ymtkrvgkejdqvujzen00zp0dvcj3c620jadqyxfpmqvupl9hx7x3a,100000,70.02441627760814
account_rdx168uvufanql3g24pfrxfj80vlmyj9thmmw7uf7dq7afywazhn2hm0fj,78000,54.619044696534345
account_rdx12yqn289awaxal9gu8grepweqym7jeqql7jc7p8cc42tlm5hufrmmm6,51676,36.18581735561679
account_rdx12xjv64k0y556vgn3d42g8vknq8fhwvkpdy23uh6wzqkcpj89t3ng3r,50000,35.01220813880407
account_rdx16872qlxchfr0wwyqum5ym3yuc4e8ss873su95y6jg2ekczmgpz8yf9,50000,35.01220813880407
account_rdx168raudh2avum7pdktvtta894f4h93kqkpkhslwzacw7tp0rf9s3nx2,45000,31.510987324923665
validator_rdx1sdz3y8g574nuwnp4tcql7aysln4z2zml4g5x6cetvqn40jc9jvstv2,44972.96943537006,31.49205932982501
account_rdx16xmm5m3d0h565qwqr4dje7pqk3ce4qqa2hc0atme0ednq5u7rx8fya,41000,28.710010673819344
account_rdx128nz3wcqztgpumsh9k3hq4ht48cz0j6zaqw9lxpzkj9lu6j6ec6jy2,40000,28.009766511043253
account_rdx168hsmzzmarlmzvgarvn3nmwm5c66zc09eu3rht6k3nfcqch6pupq86,30000,21.007324883282443
account_rdx16yjl64ck45czwry9lmpyt5emnua68x6l9cynlmqlhpgkaa5jz8tzd4,30000,21.007324883282443
account_rdx16ygc46zgw8vvzfg7306d7vrddfxemm8vtd4s45ug4c2yjcfyjagl4n,28000,19.60683655773028
account_rdx16830urlwv9vtw224tdupafydlt9r66742uk6sz40qr6rr09tw5cjyn,25000,17.506104069402035
account_rdx1686glfx86e308rrmkrp6h644ncqay3w80dhtul0yffduk0qp8sts5k,20000,14.004883255521626
account_rdx128hg4f0raarsfagzxh7m4gmm8vanj7ju7z8lu255dugnnfaefau2t7,20000,14.004883255521626
account_rdx168un4nfwc6yvh4wmnt7uhaq9ccnn5vydxdp0t2phcl86p9dnxcmuyu,20000,14.004883255521626
account_rdx16xwfhgtndp3vv9pang5t5c6aeng8yzllr5qmhfhh0m6raf2l3qm6ac,19000,13.304639092745548
account_rdx16xsmh8ykr62hjtymekgynlgjrtl892lwex7x2k2hvc9755x9hur623,15044.359083889623,10.534724631201025
account_rdx16889a59pc98nneajmwra3mj78k48nrnzsg03gg6q20n7k7r8xnz6tv,15000,10.503662441641222
account_rdx12yr634z7xtpjvkk3jzrw94k9zhgq5glwz55wd6nn7lhgkzffwnum0r,14900,10.433638025363614
account_rdx16y0ypr2pmdhf05xsq0vhgqehg5cj0902jg4kpa0nx4qp85tfm2spg9,12000,8.402929953312977
account_rdx168lx667y0fq8a6rtra06tjandyj2xmmnavljyl4r33gcwrp900m7sh,10000,7.002441627760813
account_rdx16xg9gv69whvck65j8qs43rq3xrmcy6cxmauteflmg9g2tlscdvm5sx,9000,6.302197464984733
account_rdx16xase0xp63kngcyz2nu5r4erddmlruae0z3e90c9p0cve6dkx34au9,8000,5.601953302208651
account_rdx169dhvme202pqpr77h53fekv8njql4m6u4lpl0g5s6gju490zqhwap9,6000,4.201464976656489
account_rdx16yz8pa3mwdkk5sm44vry7u0u4kklcnc3rp9jxs8wah8zhg05cn085z,6000,4.201464976656489
account_rdx169a3tc7c0w2jz64aqc6j3fj3aw5y9tgdknv5v79ce6janx9jcenrpn,5000,3.5012208138804066
account_rdx168hthlun820pm4506dgvmmgn58fzj3cp6g35lmja5dx9kpk3xhx72f,5000,3.5012208138804066
account_rdx16yc5g4k0xc9vsuymslwqrzc3cvu32a6vdyv00v8e5dvwu2tpj5dc96,5000,3.5012208138804066
account_rdx16xahafrnrdjr2659emql8htqgm9yx3c93w99kj0ahsuq49ervxw3ua,5000,3.5012208138804066
account_rdx16xj28wd4hrvm5c58rx6us622g8e972y43pa2hvtqlhqefg24xqucsf,4500,3.1510987324923665
account_rdx16yygmg35tg8e2jm9sq7807vmascac4ysz4t4tpt38y3p8a0s30h4d0,4200,2.941025483659542
account_rdx16xmyv9qqdtfjhplam265lc62fucfy93x3xw8sddkn6hr6s7tcq7uxd,4000,2.8009766511043255
account_rdx16xgkv0kx22l6gjyx7hwklavcza8mcqgzad3uwyddyt9fujtandtz06,3000,2.1007324883282443
account_rdx1694ullvfs94thnzrl6dplw3mxw5dyalsdv978t74ycp6zwayecenw5,2500,1.7506104069402033
account_rdx16xn8kqsac9fe6wyux8xk7w4m9647mwdr96966df726f2umd42ewgye,2000,1.4004883255521627
account_rdx16xdcqs2dexdhd33mw79jklqaqn02n9m0p6p97u88qn52chupsqd583,2000,1.4004883255521627
account_rdx12yd7td4jcj9w7hzqteeqg9wd4yhzh467anmv4s5nz4dajym87tjq9d,2000,1.4004883255521627
